,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
1335,0.567,0.868,9.0,-2.327,1.0,0.0859,0.0314,0.0,0.1,0.668,127.545,216687.0,4.0,0
1336,0.572,0.81,1.0,-5.791,0.0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912.0,4.0,2
1337,0.547,0.0739,4.0,-13.961,0.0,0.052,0.948,0.0,0.108,0.25,142.526,266627.0,4.0,4
1338,0.509,0.781,8.0,-3.48,1.0,0.072,0.0398,0.0,0.0749,0.176,128.0,271427.0,4.0,3
1339,0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827.0,4.0,2
1340,0.766,0.809,1.0,-6.123,1.0,0.279,0.0011,0.0,0.168,0.325,130.127,188013.0,4.0,1
1341,0.505,0.71,3.0,-3.015,1.0,0.0321,0.19,0.00025,0.329,0.428,89.938,175200.0,4.0,0
1342,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520.0,4.0,0
1343,0.826,0.436,1.0,-9.583,1.0,0.0558,0.441,0.615,0.0964,0.272,119.051,259093.0,4.0,4
1344,0.573,0.929,8.0,-3.942,0.0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560.0,4.0,2
1345,0.555,0.772,1.0,-5.007,1.0,0.0523,0.315,0.0,0.105,0.346,86.921,231213.0,4.0,3
1346,0.777,0.414,6.0,-7.44,0.0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880.0,4.0,2
1347,0.671,0.771,7.0,-4.821,0.0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546.0,4.0,2
1348,0.419,0.681,7.0,-11.137,0.0,0.04,0.777,0.0,0.255,0.788,118.904,99213.0,4.0,4
1349,0.546,0.787,7.0,-4.1,0.0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987.0,4.0,2
1350,0.729,0.735,1.0,-5.455,1.0,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867.0,4.0,0
1351,0.551,0.833,8.0,-5.217,1.0,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360.0,5.0,1
1352,0.606,0.826,0.0,-6.04,1.0,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173.0,4.0,0
1353,0.711,0.906,8.0,-2.671,1.0,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153.0,4.0,0
1354,0.695,0.869,8.0,-5.066,1.0,0.0483,0.41,0.0,0.237,0.58,124.989,234507.0,4.0,0
1355,0.715,0.872,2.0,-3.835,1.0,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947.0,4.0,0
1356,0.43,0.375,7.0,-15.517,1.0,0.0432,0.989,0.917,0.133,0.543,208.088,185973.0,4.0,4
1357,0.509,0.79,6.0,-3.782,0.0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208320.0,4.0,2
1358,0.554,0.899,8.0,-4.573,1.0,0.408,0.0521,0.0,0.0568,0.552,171.966,227893.0,4.0,1
1359,0.478,0.758,1.0,-5.4,1.0,0.0331,0.00974,0.00717,0.312,0.452,131.109,276720.0,4.0,3
1360,0.629,0.824,9.0,-6.53,1.0,0.159,0.155,0.000628,0.0651,0.852,128.01,247960.0,4.0,0
1361,0.457,0.823,9.0,-4.76,1.0,0.311,0.00144,0.0,0.108,0.578,192.205,230733.0,4.0,1
1362,0.832,0.659,10.0,-7.828,0.0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893.0,4.0,2
1363,0.793,0.524,8.0,-7.827,1.0,0.156,0.0319,0.0,0.156,0.579,86.325,174133.0,4.0,3
1364,0.482,0.873,0.0,-3.145,1.0,0.0853,0.0111,0.0,0.409,0.737,165.084,214320.0,4.0,1
1365,0.645,0.877,5.0,-3.208,0.0,0.113,0.294,0.0,0.0759,0.861,82.324,227027.0,4.0,2
1366,0.532,0.795,1.0,-3.979,1.0,0.0358,0.0559,0.0,0.295,0.78,143.837,199267.0,4.0,1
1367,0.725,0.874,0.0,-3.715,0.0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,247933.0,4.0,2
1368,0.485,0.724,9.0,-4.633,0.0,0.0521,0.0736,0.0,0.0631,0.433,128.045,221273.0,4.0,2
1369,0.579,0.904,5.0,-2.729,1.0,0.0618,0.193,0.0,0.064,0.681,82.014,190947.0,4.0,0
1370,0.722,0.958,4.0,-3.617,1.0,0.0912,0.00726,0.0,0.375,0.952,127.008,206120.0,4.0,0
1371,0.797,0.608,6.0,-6.096,0.0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279507.0,4.0,2
1372,0.495,0.894,2.0,-4.814,0.0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894.0,4.0,2
1373,0.577,0.576,2.0,-6.299,1.0,0.0563,0.0143,0.0,0.602,0.12,133.973,234040.0,4.0,3
1374,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,177685.0,4.0,1
1375,0.693,0.822,4.0,-5.441,0.0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800.0,4.0,2
1376,0.489,0.867,4.0,-3.121,0.0,0.071,0.025,0.0,0.586,0.409,162.131,157293.0,4.0,2
1377,0.498,0.61,6.0,-5.098,1.0,0.0363,0.271,0.0,0.223,0.474,79.918,245427.0,4.0,3
1378,0.739,0.872,11.0,-4.059,0.0,0.333,0.0217,0.0,0.26,0.684,95.084,238746.0,4.0,2
1379,0.668,0.719,11.0,-7.557,1.0,0.0322,0.0325,0.0,0.0904,0.574,128.001,210000.0,4.0,0
1380,0.676,0.865,1.0,-6.381,1.0,0.0389,0.00105,0.648,0.382,0.0372,128.006,303773.0,4.0,4
1381,0.676,0.534,2.0,-6.901,0.0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,338413.0,4.0,2
1382,0.591,0.94,11.0,-4.341,1.0,0.0522,0.00391,0.0,0.383,0.676,100.043,224640.0,4.0,0
1383,0.688,0.473,8.0,-9.059,1.0,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525.0,4.0,3
1384,0.657,0.679,2.0,-5.511,1.0,0.0269,0.00246,0.0,0.211,0.331,120.007,225307.0,4.0,3
1385,0.807,0.702,6.0,-6.594,0.0,0.0748,0.307,0.0,0.111,0.447,114.038,238827.0,4.0,2
1386,0.67,0.829,5.0,-7.2,0.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,214206.0,4.0,2
1387,0.654,0.731,10.0,-4.767,0.0,0.0568,0.0419,0.0,0.122,0.59,104.002,213200.0,4.0,2
1388,0.691,0.921,8.0,-1.702,0.0,0.0535,0.174,0.0,0.331,0.802,130.072,201000.0,4.0,2
1389,0.665,0.886,9.0,-4.175,0.0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,240347.0,4.0,2
1390,0.349,0.348,3.0,-6.142,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,246587.0,4.0,4
1391,0.67,0.848,0.0,-5.103,0.0,0.0538,0.00172,0.00168,0.385,0.457,124.031,174122.0,4.0,2
1392,0.561,0.836,9.0,-3.939,1.0,0.1,0.0525,0.0,0.136,0.517,127.923,226987.0,4.0,0
1393,0.457,0.948,10.0,-3.364,1.0,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960.0,4.0,0
1394,0.762,0.863,0.0,-3.689,0.0,0.0561,0.015,0.0,0.125,0.965,106.012,185587.0,4.0,2
1395,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,222200.0,4.0,2
1396,0.862,0.648,4.0,-7.401,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012,235533.0,4.0,2
1397,0.45,0.677,1.0,-6.428,1.0,0.0313,0.0319,3.02e-06,0.126,0.324,174.027,191294.0,4.0,3
1398,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.0,0.115,0.37,120.001,226600.0,4.0,3
1399,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267.0,4.0,2
1400,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867.0,4.0,3
1401,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987.0,4.0,4
1402,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,269560.0,4.0,4
1403,0.677,0.485,5.0,-5.795,1.0,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317.0,4.0,3
1404,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960.0,4.0,2
1405,0.596,0.856,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533.0,4.0,2
1406,0.581,0.963,11.0,-4.087,1.0,0.0981,0.0295,0.0,0.139,0.788,129.992,204160.0,4.0,0
1407,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.0,0.119,0.286,121.07,245493.0,4.0,3
1408,0.743,0.807,1.0,-3.78,1.0,0.0364,0.0435,0.0,0.309,0.899,144.062,224773.0,4.0,0
1409,0.566,0.885,8.0,-4.528,1.0,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893.0,4.0,0
1410,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,281560.0,4.0,3
1411,0.418,0.42,0.0,-6.444,1.0,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724.0,4.0,4
1412,0.722,0.712,6.0,-6.099,0.0,0.0323,0.0802,0.0,0.11,0.591,114.997,359098.0,4.0,2
1413,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493.0,4.0,0
1414,0.647,0.822,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,232720.0,4.0,2
1415,0.717,0.455,5.0,-8.303,1.0,0.0276,0.0846,0.0,0.11,0.389,127.812,200733.0,4.0,3
1416,0.632,0.964,11.0,-1.555,0.0,0.0819,0.0117,0.0014,0.225,0.402,124.997,197760.0,4.0,2
1417,0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133.0,4.0,2
1418,0.706,0.786,0.0,-3.417,0.0,0.091,0.26,0.0,0.38,0.751,150.028,199387.0,4.0,2
1419,0.661,0.641,5.0,-4.424,0.0,0.0437,0.42,0.0,0.0986,0.28,135.108,216167.0,3.0,4
1420,0.647,0.585,6.0,-6.123,1.0,0.0512,0.00314,0.0,0.165,0.353,131.934,215672.0,4.0,3
1421,0.545,0.78,7.0,-4.867,0.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093.0,4.0,2
1422,0.829,0.51,5.0,-9.334,0.0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133.0,4.0,2
1423,0.279,0.742,4.0,-6.46,0.0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013.0,4.0,2
1424,0.781,0.548,0.0,-4.997,0.0,0.0764,0.229,0.0,0.127,0.175,106.996,214255.0,4.0,2
1425,0.414,0.857,0.0,-4.078,0.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960.0,4.0,2
1426,0.545,0.783,5.0,-4.261,0.0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733.0,4.0,2
1427,0.699,0.529,2.0,-7.548,1.0,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167.0,4.0,3
1428,0.647,0.8,7.0,-5.384,1.0,0.165,0.0647,0.0,0.334,0.942,160.078,219200.0,4.0,1
1429,0.729,0.675,8.0,-6.003,1.0,0.0312,0.175,1.58e-06,0.55,0.779,119.968,245867.0,4.0,1
1430,0.626,0.769,3.0,-3.512,1.0,0.0513,0.00926,0.00097,0.95,0.255,130.044,151583.0,4.0,1
1431,0.709,0.589,8.0,-7.776,0.0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067.0,3.0,4
1432,0.543,0.485,8.0,-6.85,1.0,0.0305,0.558,0.0,0.12,0.371,136.961,223840.0,4.0,3
1433,0.35,0.775,11.0,-3.364,1.0,0.054,0.00433,0.283,0.0676,0.588,199.866,235547.0,4.0,1
1434,0.879,0.565,11.0,-8.809,1.0,0.037,0.412,0.000239,0.0798,0.685,114.009,313627.0,4.0,3
1435,0.439,0.153,1.0,-8.95,1.0,0.0479,0.874,0.0,0.107,0.104,116.76,287693.0,3.0,4
1436,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520.0,4.0,0
1437,0.49,0.885,3.0,-4.121,1.0,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467.0,4.0,1
1438,0.5,0.211,0.0,-8.81,1.0,0.0336,0.939,0.0,0.135,0.51,142.488,184268.0,4.0,4
1439,0.66,0.805,1.0,-5.352,0.0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920.0,4.0,2
1440,0.813,0.616,8.0,-7.571,1.0,0.0495,0.000132,0.705,0.0658,0.744,119.977,259934.0,4.0,4
1441,0.555,0.772,1.0,-5.007,1.0,0.0523,0.315,0.0,0.105,0.346,86.921,231213.0,4.0,3
1442,0.807,0.887,9.0,-3.726,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920.0,4.0,0
1443,0.596,0.492,1.0,-5.903,1.0,0.089,0.0277,1.45e-06,0.08,0.546,99.107,264400.0,4.0,3
1444,0.729,0.65,5.0,-3.539,1.0,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160.0,4.0,3
1445,0.407,0.147,2.0,-8.822,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400.0,3.0,4
1446,0.856,0.527,2.0,-5.225,1.0,0.0997,0.392,0.0,0.11,0.386,98.052,266840.0,4.0,3
1447,0.742,0.595,9.0,-7.51,1.0,0.107,0.15,0.0,0.111,0.431,101.013,227000.0,4.0,3
1448,0.583,0.621,5.0,-6.902,0.0,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480.0,4.0,2
1449,0.738,0.482,6.0,-8.917,0.0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014.0,4.0,4
1450,0.806,0.608,1.0,-7.008,1.0,0.0659,0.0113,0.0,0.635,0.849,95.049,219840.0,4.0,1
1451,0.815,0.84,5.0,-4.331,0.0,0.107,0.183,0.0843,0.0866,0.587,122.988,304333.0,4.0,2
1452,0.494,0.951,9.0,-4.237,1.0,0.132,0.000569,0.0,0.327,0.441,160.025,202496.0,4.0,1
1453,0.794,0.51,9.0,-7.314,1.0,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561.0,4.0,1
1454,0.643,0.287,11.0,-17.477,0.0,0.0503,0.985,0.914,0.0956,0.224,95.01,201253.0,4.0,4
1455,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0,5.0,1
1456,0.621,0.695,4.0,-5.124,1.0,0.0911,0.00584,0.0,0.086,0.298,173.966,136408.0,4.0,1
1457,0.47,0.793,0.0,-8.929,1.0,0.26,0.164,1.31e-06,0.313,0.216,170.1,215947.0,4.0,1
1458,0.818,0.67,8.0,-4.451,0.0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,235382.0,4.0,2
1459,0.723,0.777,7.0,-3.503,1.0,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413.0,4.0,0
1460,0.818,0.799,1.0,-4.1,0.0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733.0,4.0,2
1461,0.468,0.692,2.0,-4.015,1.0,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360.0,4.0,1
1462,0.684,0.71,11.0,-3.614,0.0,0.0779,0.0132,0.0,0.444,0.451,93.007,222187.0,4.0,2
1463,0.711,0.508,7.0,-7.299,1.0,0.0502,0.0355,0.0,0.141,0.663,98.098,217800.0,4.0,3
1464,0.763,0.875,9.0,-5.797,0.0,0.0262,0.024,5.41e-06,0.599,0.8,123.013,189413.0,4.0,2
1465,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938.0,4.0,2
1466,0.692,0.831,9.0,-5.389,1.0,0.034,0.0146,0.0,0.103,0.676,114.972,224294.0,4.0,0
1467,0.421,0.791,9.0,-4.998,1.0,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200.0,4.0,3
1468,0.609,0.885,0.0,-5.469,1.0,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,165441.0,4.0,0
1469,0.654,0.83,10.0,-4.801,1.0,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200.0,4.0,0
1470,0.736,0.761,4.0,-5.449,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427.0,4.0,2
1471,0.964,0.605,9.0,-6.223,1.0,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240.0,4.0,1
1472,0.705,0.78,7.0,-6.267,1.0,0.0805,0.456,0.00152,0.115,0.457,142.028,218228.0,4.0,3
1473,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,177685.0,4.0,1
1474,0.83,0.52,0.0,-8.714,1.0,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907.0,4.0,0
1475,0.838,0.72,7.0,-4.135,0.0,0.0483,0.0862,0.00697,0.0772,0.204,122.99,251987.0,4.0,2
1476,0.551,0.804,1.0,-3.922,0.0,0.046,0.108,0.0,0.286,0.491,128.152,188120.0,4.0,2
1477,0.65,0.802,7.0,-6.114,1.0,0.181,0.0871,6.54e-06,0.148,0.295,170.146,211933.0,4.0,1
1478,0.743,0.72,11.0,-3.753,1.0,0.124,0.192,0.000386,0.109,0.519,163.99,209423.0,4.0,0
1479,0.596,0.738,8.0,-3.109,1.0,0.0411,0.109,0.0,0.0947,0.461,127.961,217347.0,4.0,0
1480,0.65,0.786,9.0,-5.488,1.0,0.0463,0.019,0.0,0.323,0.446,124.96,198307.0,4.0,0
1481,0.572,0.499,2.0,-5.237,1.0,0.0311,0.0283,0.0,0.213,0.108,101.593,237248.0,4.0,3
1482,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,244960.0,4.0,3
1483,0.485,0.78,2.0,-5.963,1.0,0.0292,0.00813,0.00321,0.0845,0.323,75.063,175159.0,4.0,0
1484,0.67,0.476,9.0,-6.253,0.0,0.0406,0.328,0.0,0.104,0.235,96.975,231907.0,4.0,2
1485,0.635,0.691,0.0,-4.862,1.0,0.258,0.555,0.0,0.097,0.638,82.142,217419.0,4.0,1
1486,0.719,0.935,7.0,-3.752,1.0,0.0589,0.167,0.0,0.0973,0.738,120.022,224227.0,4.0,0
1487,0.638,0.816,2.0,-5.503,1.0,0.0308,0.00149,0.00115,0.195,0.386,112.014,190014.0,4.0,0
1488,0.787,0.837,1.0,-5.419,1.0,0.0556,0.0926,0.0,0.155,0.918,122.004,185629.0,4.0,0
1489,0.867,0.477,9.0,-7.183,0.0,0.049,0.00843,0.175,0.113,0.614,124.979,223480.0,4.0,2
1490,0.636,0.761,9.0,-7.752,0.0,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596.0,4.0,2
1491,0.633,0.0519,10.0,-21.107,0.0,0.0365,0.562,0.0,0.097,0.204,76.034,300747.0,4.0,4
1492,0.616,0.789,7.0,-4.874,0.0,0.0377,0.053,0.0,0.142,0.621,83.066,227373.0,4.0,2
1493,0.308,0.769,11.0,-7.256,0.0,0.065,0.0331,0.0,0.214,0.488,81.853,254880.0,4.0,2
1494,0.697,0.621,9.0,-6.886,0.0,0.25,0.0802,0.0,0.162,0.721,81.946,193296.0,4.0,2
1495,0.68,0.84,9.0,-3.823,1.0,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,213213.0,4.0,0
1496,0.308,0.563,0.0,-9.169,1.0,0.0719,0.527,4.58e-06,0.134,0.109,85.901,688453.0,4.0,3
1497,0.733,0.676,10.0,-5.655,0.0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581.0,4.0,2
1498,0.856,0.609,0.0,-7.223,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667.0,4.0,0
1499,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,281560.0,4.0,3
1500,0.558,0.559,6.0,-9.222,1.0,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387.0,4.0,3
1501,0.845,0.567,5.0,-8.118,0.0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680.0,4.0,4
1502,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,4.0,2
1503,0.659,0.291,2.0,-8.275,0.0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680.0,3.0,4
1504,0.271,0.648,8.0,-5.664,1.0,0.051,0.248,0.0,0.121,0.261,189.218,253279.0,4.0,3
1505,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0,4.0,1
1506,0.647,0.334,9.0,-14.558,1.0,0.0271,0.955,0.946,0.131,0.162,114.024,215333.0,4.0,4
1507,0.588,0.521,10.0,-9.461,1.0,0.0329,0.0678,0.149,0.123,0.337,85.012,260173.0,4.0,3
1508,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.418,233720.0,4.0,1
1509,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038,199080.0,4.0,1
1510,0.489,0.505,10.0,-8.022,0.0,0.117,0.579,0.000333,0.104,0.337,163.255,213707.0,4.0,4
1511,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267.0,4.0,3
1512,0.765,0.356,11.0,-5.556,0.0,0.195,0.223,0.0,0.0963,0.189,96.991,198293.0,4.0,2
1513,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253.0,4.0,2
1514,0.646,0.823,2.0,-4.123,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,227267.0,4.0,2
1515,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,200787.0,4.0,2
1516,0.721,0.802,1.0,-5.797,1.0,0.0583,0.0921,0.0,0.694,0.724,124.022,229360.0,4.0,1
1517,0.643,0.287,11.0,-17.477,0.0,0.0503,0.985,0.914,0.0956,0.224,95.01,201253.0,4.0,4
1518,0.611,0.797,6.0,-7.627,0.0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107.0,4.0,2
1519,0.694,0.712,7.0,-3.923,0.0,0.046,0.132,0.0,0.211,0.799,98.023,201122.0,4.0,2
1520,0.547,0.911,8.0,-3.522,1.0,0.0573,0.00312,0.0,0.23,0.405,108.089,196962.0,4.0,0
1521,0.738,0.868,11.0,-4.373,0.0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640.0,4.0,2
1522,0.705,0.769,9.0,-5.526,0.0,0.0425,0.113,0.0,0.105,0.583,107.949,213520.0,4.0,2
1523,0.661,0.641,5.0,-4.424,0.0,0.0437,0.42,0.0,0.0986,0.28,135.108,216167.0,3.0,4
1524,0.509,0.671,1.0,-5.709,1.0,0.0678,0.304,0.0,0.0452,0.55,118.413,227480.0,5.0,1
1525,0.891,0.628,2.0,-7.863,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067.0,4.0,3
1526,0.647,0.823,2.0,-5.231,1.0,0.0762,0.0598,0.0,0.119,0.396,99.933,230333.0,4.0,0
1527,0.636,0.815,5.0,-5.098,0.0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043.0,4.0,2
1528,0.583,0.61,5.0,-5.639,0.0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740.0,4.0,2
1529,0.656,0.627,7.0,-6.627,0.0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066.0,4.0,2
1530,0.566,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.116,0.437,128.945,241693.0,4.0,4
1531,0.582,0.272,2.0,-5.662,1.0,0.0501,0.875,0.0,0.13,0.354,205.846,188238.0,4.0,4
1532,0.63,0.53,0.0,-7.259,1.0,0.0434,0.4,0.0,0.177,0.417,108.038,225053.0,3.0,4
1533,0.399,0.331,2.0,-10.854,1.0,0.0336,0.886,0.000839,0.103,0.278,104.599,226345.0,4.0,4
1534,0.526,0.862,2.0,-6.003,1.0,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200.0,4.0,0
1535,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,204013.0,4.0,1
1536,0.505,0.68,7.0,-4.993,1.0,0.0714,0.0796,0.0,0.0465,0.539,168.022,235653.0,3.0,4
1537,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191.0,4.0,2
1538,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719.0,4.0,2
1539,0.752,0.754,1.0,-6.684,1.0,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880.0,4.0,0
1540,0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074.0,4.0,0
1541,0.886,0.427,6.0,-10.028,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184.0,4.0,3
1542,0.64,0.635,8.0,-7.565,0.0,0.226,0.271,0.0,0.319,0.475,100.034,223187.0,4.0,2
1543,0.418,0.724,5.0,-3.724,1.0,0.0964,0.213,0.0,0.112,0.604,78.521,238320.0,5.0,1
1544,0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.0,0.354,0.817,148.075,222093.0,4.0,1
1545,0.884,0.657,6.0,-4.569,0.0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693.0,4.0,2
1546,0.776,0.875,4.0,-5.535,1.0,0.0575,0.0343,0.0,0.314,0.849,111.988,211786.0,4.0,0
1547,0.778,0.566,2.0,-6.959,0.0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147.0,4.0,4
1548,0.376,0.595,3.0,-5.936,1.0,0.0496,0.303,0.0,0.095,0.265,144.361,290900.0,4.0,3
1549,0.45,0.275,8.0,-11.48,1.0,0.0374,0.51,0.0711,0.0847,0.311,140.094,203293.0,4.0,4
1550,0.618,0.717,7.0,-5.738,1.0,0.318,0.00256,0.0,0.625,0.603,190.05,196693.0,4.0,1
1551,0.432,0.781,4.0,-4.038,0.0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286.0,4.0,2
1552,0.595,0.389,2.0,-9.245,1.0,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427.0,4.0,3
1553,0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573.0,4.0,0
1554,0.713,0.526,1.0,-5.046,1.0,0.032,0.00767,0.000148,0.124,0.131,131.05,262693.0,4.0,3
1555,0.712,0.516,7.0,-9.615,1.0,0.0586,0.0314,0.15,0.0596,0.221,95.023,220960.0,4.0,3
1556,0.616,0.789,7.0,-4.874,0.0,0.0377,0.053,0.0,0.142,0.621,83.066,227373.0,4.0,2
1557,0.583,0.732,11.0,-5.728,0.0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428.0,4.0,2
1558,0.65,0.802,7.0,-6.114,1.0,0.181,0.0871,6.54e-06,0.148,0.295,170.146,211933.0,4.0,1
1559,0.389,0.665,0.0,-6.169,1.0,0.0644,0.178,0.000732,0.116,0.199,117.055,193547.0,4.0,3
1560,0.612,0.921,7.0,-2.882,1.0,0.085,0.0183,0.0,0.0576,0.446,139.988,202173.0,4.0,0
